University name
"2768","Edith Nourse Rogers Memorial Veterans Hospital"
"2769","Edmonds Community College"
"2770","EdNet Career Institute"
"2771","EDP School of Computer Programming"
"2772","EDP University of Puerto Rico"
"2773","Educating Hands School of Massage"
"2774","Education Affiliates*"
"2775","Education and Technology Institute"
"2776","Educational and Cultural Interactions"
"2777","Educational Technical College - Bayamon"
"2778","Educational Technical College - Coamo"
"2779","Educational Technical College - San Sebastian"
"2780","Educatore School of Education"
"2781","Educators of Beauty College of Cosmetology"
"2782","Educators of Beauty College of Cosmetology"
"2783","Educators of Beauty College of Cosmetology"
"2784","EduMed Partners"
"2785","Edutek College"
"2786","Edward Hospital & Health Services"
"2787","Edward J. Hines, Jr. VA Hospital"
"2788","Edward Shands Adult School"
"2789","Edward Via Virginia College of Osteopathic Medicine"
"2790","Edward Waters College"
"2791","EF International Schools of English"
"2792","EF International Schools of English in Los Angeles"
"2793","EHOVE Adult Career Center"
"2794","EINE Inc"
"2795","El Camino College"
"2796","El Camino Real Community Adult School"
"2797","El Centro College"
"2798","El Dorado Adult School"
"2799","El Monte - Rosemead Adult School"
"2800","El Paso Community College"
"2801","El Paso Psychology Internship Consortium"
"2802","El Prado Adult School, Frontera Calif. Institution for Women"
"2803","Elaine Steven Beauty College"
"2804","Eldon Career Center"
"2805","Electrical Training Center, Inc."
"2806","Electronic Data Processing College of Puerto Rico Inc"
"2807","Elegance International"
"2808","Elevate Salon Institute Pocatello Beauty Academy"
"2809","Elgin Community College"
"2810","Eli Whitney Technical High School"
"2811","Elim Bible Institute and College"
"2812","Elite Academy of Beauty Arts"
"2813","Elite Beauty College - Garden Grove"
"2814","Elite Beauty College - Westminster"
"2815","Elite Beauty Institute, Inc."
"2816","Elite College of Cosmetology"
"2817","Elite Cosmetology School"
"2818","Elite Cosmetology, Barber & Spa Academy, LLC"
"2819","Elite Institute of Cosmetology"
"2820","Elite Language Institute"
"2821","Elite School of Cosmetology"
"2822","Elite Welding Academy"
"2823","Elizabeth City State University"
"2824","Elizabethtown College"
"2825","Elizabethtown Community and Technical College"
"2826","Elk Grove Adult & Community Education"
"2827","Ellis Hospital Dental General Practice Residency 12 Months"
"2828","Ellis University"
"2829","Elmezzi Graduate School of Molecular Medicine"
"2830","Elmhurst College"
"2831","Elmhurst Hospital Center/ Mount Sinai Services"
"2832","Elmhurst Memorial Hospital"
"2833","Elmira Business Institute"
"2834","Elmira College"
"2835","Elon University"
"2836","ELS Language Centers"
"2837","Elyon College"
"2838","Embassy CES"
"2839","Embassy CES"
"2840","Embassy CES"
"2841","Embassy English"
"2842","Embry-Riddle Aeronautical University - Daytona Beach"
"2843","Emerald Coast Technical College"
"2844","Emergency Educational Institute, Inc."
"2845","Emergency Training Services, Inc."
"2846","Emerging Technologies Institute"
"2847","Emerson College"
"2848","Emily Griffith Technical College"
"2849","Emma's Beauty Academy"
"2850","Emma's Beauty Academy"
"2851","Emma's Beauty Academy"
"2852","Emmanuel Christian Seminary at Milligan"
"2853","Emmanuel College"
"2854","Emmanuel College"
"2855","Emmaus Bible College"
"2856","Emmett O'Brien Technical High School"
"2857","Emory and Henry College"
"2858","Emory Healthcare"
"2859","Emory University"
"2860","Emperor's College of Traditional Oriental Medicine"
"2861","Empire Beauty School"
"2862","Empire Beauty School"
"2863","Empire Beauty School - Baltimore"
"2864","Empire Beauty School - Boston"
"2865","Empire Beauty School - Cincinnati"
"2866","Empire Beauty School - Framingham"
"2867","Empire Beauty School - Glendale"
"2868","Empire Beauty School - Grand Rapids"
"2869","Empire Beauty School - Kennesaw"
"2870","Empire Beauty School - Laconia"
"2871","Empire Beauty School - Lehigh Valley"
"2872","Empire Beauty School - Malden"
"2873","Empire Beauty School - Peekskill"
"2874","Empire Beauty School - Philadelphia"
"2875","Empire Beauty School - Portland"
"2876","Empire Beauty School - Pottstown"
"2877","Empire Beauty School - Pottsville"
"2878","Empire Beauty School - Queens"
"2879","Empire Beauty School - Somersworth"
"2880","Empire Beauty School - Westminster"
"2881","Empire Beauty School - Wyoming Valley"
"2882","Empire College"
"2883","Empire State University"
"2884","Employment Solutions - College for Technical Education"
"2885","Emporia State University"
"2886","EMSTA College"
"2887","Endicott College"
"2888","Englewood Hospital & Medical Center"
"2889","English as a Second Language at Troy University"
"2890","English as a Second Language Services, University of Texas at Austin"
"2891","English for Internationals, Inc."
"2892","English House"
"2893","English Language and Culture Institute"
"2894","English Language and Culture Institute-Albany"
"2895","English Language Center"
"2896","English Language Center"
"2897","English Language Center, Inc."
"2898","English Language Institute"
"2899","English Language Study Center"
"2900","English Studies Institute"
"2901","Enid Beauty College"
"2902","Enterprise State Community College"
"2903","Entourage Institute of Beauty & Esthetics"
"2904","Environmental Technical Institute"
"2905","Environmental Technical Institute"
"2906","EnVisionary 1-Care"
"2907","Epic Bible College and Graduate School"
"2908","Episcopal Divinity School"
"2909","Erdey Searcy Eye Group"
"2910","Eric Fisher Academy"
"2911","Erie 1 BOCES"
"2912","Erie 1 BOCES Niagara Lutheran Home Rehabilitation Center"
"2913","Erie 1 BOCES Workforce Development Center"
"2914","Erie 2 Chautauqua-Cattaraugus BOCES Cassadaga Job Corps Center"
"2915","Erie 2 Chautauqua-Cattaraugus BOCES Education Center"
"2916","Erie 2 Chautauqua-Cattaraugus BOCES New Hope Center"
"2917","Erie Business Center"
"2918","Erie Community College"
"2919","Erie County Medical Center - Dental Department General Practice Residency 12 Months"
"2920","Erie County Technical School"
"2921","Erie Institute of Technology Inc"
"2922","Erie Psychological Consortium Predoctoral Internship"
"2923","Erikson Institute"
"2924","Erskine College"
"2925","Erwin Technical College"
"2926","Escuela de Artes Plasticas y Diseno de Puerto Rico"
"2927","Escuela de Peritos Electricitas de Isabela"
"2928","Escuela Hotelera de San Juan"
"2929","Escuela Hotelera de San Juan - Maaguez"
"2930","Escuela Tecnica De Electricidad"
"2931","Escuelas Leicester"
"2932","ESL Instruction & Consulting, Inc."
"2933","ESL Program, University of North Carolina, Wilmington"
"2934","Essentials Academy of Cosmetology"
"2935","Essex County College"
"2936","Estelle Medical Academy"
"2937","Estelle Skin Care and Spa Institute"
"2938","Estes Institute of Cosmetology Arts and Science"
"2939","Esthetics Institute at Concord Academy"
"2940","Eternity Bible College"
"2941","Eternity Cosmetology School, Corp."
"2942","ETI School of Skilled Trades"
"2943","ETI Technical College"
"2944","Euclid Hospital/Cleveland Clinic Health System"
"2945","EUCON International University"
"2946","Eureka College"
"2947","Eureka Institute of Health and Beauty"
"2948","European Institute of Cosmetology"
"2949","European Medical School of Massage LLC"
"2950","Evangel University"
"2951","Evangelia University"
"2952","Evangelical Seminary of Puerto Rico"
"2953","Evangelical Theological Seminary"
"2954","Evans Community Adult School"
"2955","Evans Hairstyling College - Cedar City"
"2956","Evans Hairstyling College - Lindon"
"2957","Evans Hairstyling College - Rexburg"
"2958","Evans Hairstyling College - Saint George"
"2959","Evansville Tri-State Beauty College"
"2960","Eve's College of Hairstyling"
"2961","Everblue Training Institute"
"2962","Everest College"
"2963","Everest College - Alhambra"
"2964","Everest College - Anaheim"
"2965","Everest College - Chesapeake"
"2966","Everest College - Chicago"
"2967","Everest College - City of Industry"
"2968","Everest College - Colorado Springs"
"2969","Everest College - Everett"
"2970","Everest College - Gardena"
"2971","Everest College - Henderson"
"2972","Everest College - Los Angeles"
"2973","Everest College - Lynnwood"
"2974","Everest College - Ontario"
"2975","Everest College - Phoenix"
"2976","Everest College - Portland"
"2977","Everest College - Renton"
"2978","Everest College - Reseda"
"2979","Everest College - San Bernardino"
"2980","Everest College - Skokie"
"2981","Everest College - Springfield"
"2982","Everest College - Thornton"
"2983","Everest College - Torrance"
"2984","Everest College - West Valley"
"2985","Everest College - Woodbridge"
"2986","Everest College- West Los Angeles"
"2987","Everest Institute"
"2988","Everest Institute - Atlanta Downtown"
"2989","Everest Institute - Brighton"
"2990","Everest Institute - Cross Lanes"
"2991","Everest Institute - Eagan"
"2992","Everest Institute - Grand Rapids"
"2993","Everest Institute - Hayward"
"2994","Everest Institute - Marietta Campus"
"2995","Everest Institute - Pittsburgh"
"2996","Everest Institute - Rochester"
"2997","Everest Institute - San Antonio"
"2998","Everest Institute - San Francisco"
"2999","Everest Institute - San Jose"
"3000","Everest Institute - South Plainfield"
"3001","Everest Institute - Southfield"
"3002","Everest University - Tampa"
"3003","Everest University Online - Tampa"
"3004","Everett Community College"
"3005","Everglades University"
"3006","Everglades University - Orlando"
"3007","Evergreen Academy"
"3008","Evergreen Beauty and Barber College"
"3009","Evergreen Beauty and Barber College - Bellevue"
"3010","Evergreen Healthcare"
"3011","Evergreen Valley College"
"3012","Ex'pression College for Digital Arts"
"3013","Excel Academies of Cosmetology"
"3014","Excel Academies of Cosmetology - Kentwood"
"3015","Excel Academies of Cosmetology - Lansing"
"3016","Excel Barber and Style College"
"3017","Excelsior College"
"3018","Expertise Cosmetology Institute"
"3019","Exposito School of Hair Design Ltd"
"3020","Express Training Services"
"3021","Eye Care Center of New Jersey Residency in Ocular Disease/Primary Care"
"3022","Eye Center of Texas Residency in Ocular Disease and Refractive and Ocular Surgery"
"3023","Eye Center of Toledo Residency in Ocular Disease"
"3024","Eye Centers of Florida Residency in Ocular Disease"
"3025","Eye Health Partners of Middle Tennessee Residency in Ocular Disease"
"3026","EyeCare Associates of South Tulsa Residency in Ocular Disease"
"3027","Eyecare Professionals P.C. Residency in Vision Therapy and Rehabilitation"
"3028","Ezell's Cosmetology School"
"3029","Ezp's College of Barbering"
"3030","Ezra University"
"3031","Face to Face Learning Center"
"3032","Fairfield Career Center"
"3033","Fairfield University"
"3034","Fairfield-Suisun Adult School"
"3035","Fairleigh Dickinson University"
"3036","Fairmont State University"
"3037","Fairview Academy"
"3038","Fairview Southdale Hospital"
"3039","Faith Baptist Bible College and Theological Seminary"
"3040","Faith Bible College"
"3041","Faith Bible Seminary"
"3042","Faith International University"
"3043","Faith Theological Seminary"
"3044","Family Eyecare Associates, P.C. Residency in Vision Therapy and Rehabilitation"
"3045","Family of Faith College"
"3046","Family Practice Center Dental Clinic - Brody School of Medicine General Practice Residency 12 Months"
"3047","Family Service & Guidance Center"
"3048","Family Therapy/Play Therapy Institute"
"3049","Fargo VAMC"
"3050","Faris Technical Institute"
"3051","Farmington Missouri Hospital Company"
"3052","Farrington Community School for Adults"
"3053","Fashion Careers College"
"3054","Fashion Design Training Center"
"3055","Fashion Focus Hair Academy"
"3056","Fashion Institute of Technology"
"3057","FastTrain College - Jacksonville"
"3058","FastTrain College - Miami"
"3059","FastTrain College - Plantation"
"3060","FastTrain College - Tampa"
"3061","Faulkner University"
"3062","Faust Institute of Cosmetology"
"3063","Faust Institute of Cosmetology"
"3064","Faxton-St Luke's Health Care Dental General Practice Residency 12 Months"
"3065","Faxton-St Luke's Healthcare School of Radiologic Technology"
"3066","Fayette Beauty Academy"
"3067","Fayette County Career and Technical Institute"
"3068","Fayette Institute of Technology"
"3069","Fayetteville Beauty College"
"3070","Fayetteville College of Cosmetology Arts & Sciences"
"3071","Fayetteville State University"
"3072","Fayetteville Technical Community College"
